20.877,23.847,12.345,11.884,25.373,16.499,7.822,19.841,14.192,0.000,
13.638,14.416,12.590,10.391,15.232,9.992,4.124,12.758,8.504,8.629,
0.386,15.181,9.761,11.395,2.617,0.545,16.213,5.446,12.847,18.807,
13.428,12.363,13.856,19.263,16.498,18.804,14.183,21.826,16.929,14.683,
19.394,2.403,10.293,24.103,12.347,25.373,10.769,23.161,21.891,17.213,
2.648,3.141,16.928,11.098,18.745,24.103,18.249,5.682,12.317,7.709,
10.039,1.390,14.996,10.250,10.383,11.427,1.419,7.784,22.147,19.001,
16.241,9.580,14.910,18.408,21.177,0.095,17.337,21.828,9.580,19.607,
16.073,18.315,11.044,17.073,12.111,17.823,13.988,14.313,8.768,17.401,
6.246,0.071,12.782,13.405,8.032,6.118,18.018,16.010,10.948,0.003,
7.271,17.213,15.943,19.556,13.640,20.620,15.687,1.848,11.951,13.907,
16.008,13.382,0.000,24.103,16.592,17.964,6.987,11.329,0.000,12.161,
15.979,21.306,12.605,8.170,22.320,17.303,7.189,19.350,22.147,24.103,
10.965,0.000,6.812,11.847,0.000,17.752,13.764,15.776,0.039,22.833,
12.794,1.066,20.293,18.521,16.075,20.877,12.220,0.098,0.000,17.330,
19.350,3.409,21.306,17.373,10.358,10.008,11.656,0.001,7.854,2.561,
2.373,6.941,7.767,13.883,16.103,21.050,17.214,17.278,0.002,20.293,
16.790,19.350,0.999,11.333,4.695,5.769,0.000,6.848,14.114,7.134,
11.884,19.350,10.358,14.051,24.103,18.080,0.000,5.775,9.025,18.345,
10.029,4.529,17.752,0.567,0.032,14.439,8.748,4.403,0.005,0.407,
19.022,22.833,18.930,18.520,5.747,13.446,13.638,6.521,16.530,11.046,
2.104,3.727,14.402,4.079,14.835,22.147,17.534,8.055,22.147,4.967,
2.658,16.232,15.067,0.000,12.487,0.417,0.033,6.718,14.832,18.279,
10.061,0.038,11.220,13.213,13.118,1.818,12.270,23.133,9.025,17.823,
0.354,1.067,19.300,18.018,11.329,19.001,20.592,19.520,21.111,12.923,
22.833,7.017,21.542,20.877,0.030,23.417,14.652,25.373,18.550,15.230,
21.891,4.444,12.601,0.001,11.686,12.081,17.394,21.563,17.563,15.688,
12.315,14.908,7.689,16.273,16.266,15.257,18.804,18.804,2.662,17.993,
6.001,18.766,13.563,19.872,7.496,12.921,20.293,14.023,18.249,24.103,
15.153,21.863,14.675,15.228,1.848,12.637,0.000,21.826,17.600,6.549,
