24.103,25.373,7.701,25.373,23.847,20.855,25.373,23.161,24.103,5.395,
9.936,21.541,6.949,14.404,1.133,19.934,17.535,9.321,23.133,0.095,
8.023,21.826,15.688,23.417,24.103,0.000,23.847,24.103,23.847,0.000,
8.402,20.856,0.000,14.638,17.213,19.614,19.157,20.556,19.265,24.103,
12.315,20.827,13.943,21.112,20.827,20.877,20.827,24.103,19.585,9.919,
14.906,23.847,10.839,12.664,21.828,1.066,23.133,20.272,17.213,21.828,
22.147,19.520,17.534,9.321,17.213,16.594,25.373,20.855,19.263,16.979,
12.629,10.104,19.585,16.398,12.728,25.373,17.278,14.191,25.373,12.760,
17.214,14.191,11.110,17.245,16.988,8.051,19.235,21.541,14.812,21.111,
20.300,24.103,14.192,25.373,14.194,23.417,11.885,18.252,22.577,17.534,
21.111,21.828,15.257,20.855,25.373,25.373,21.111,16.498,16.498,15.943,
13.907,23.847,16.213,19.235,20.271,16.213,12.346,24.103,23.847,23.417,
19.235,7.079,23.847,11.425,21.570,21.572,25.373,18.519,7.081,21.828,
17.964,1.131,0.002,17.965,20.558,18.901,19.557,21.570,14.680,5.397,
14.906,21.863,11.045,21.828,19.522,23.417,22.833,21.826,22.833,19.841,
0.000,25.373,17.565,11.600,7.701,23.417,24.103,18.548,11.600,18.548,
18.602,24.103,21.863,21.863,15.944,21.863,20.556,21.826,14.621,13.351,
23.847,11.884,25.373,18.804,9.578,16.213,20.826,21.142,23.161,24.103,
19.522,22.147,0.004,0.006,16.928,14.906,15.945,14.191,16.498,23.417,
21.826,9.321,17.996,18.249,14.650,17.736,15.720,0.096,0.000,16.929,
11.914,1.196,5.395,0.162,13.935,8.373,11.630,4.412,2.403,25.373,
24.103,7.340,19.265,21.826,0.063,21.541,25.373,21.113,18.519,23.417,
25.373,23.847,18.804,1.071,0.000,3.141,19.286,0.448,19.520,7.988,
19.235,25.373,11.887,10.040,12.345,19.235,3.373,12.315,6.556,13.906,
19.235,21.891,16.695,13.906,24.103,15.228,19.350,17.534,18.249,14.911,
25.373,23.847,20.857,5.423,0.129,25.373,19.263,12.955,16.243,24.103,
25.373,16.498,14.906,10.293,23.133,25.373,19.520,23.133,14.973,18.520,
23.161,11.887,16.957,23.133,10.295,16.500,23.847,23.417,7.701,25.373,
21.142,7.271,2.198,3.134,21.111,25.373,11.884,18.571,14.191,15.945,
18.316,25.373,14.621,23.161,14.972,4.740,22.320,13.673,20.271,16.993,
