18.520,18.519,23.133,16.928,16.213,23.133,20.857,13.638,16.928,19.235,
10.135,23.161,23.161,16.928,21.826,19.235,19.520,12.316,9.679,16.929,
21.113,16.928,13.906,25.373,16.928,12.348,21.541,25.373,21.828,23.847,
16.928,16.213,20.826,14.621,16.928,21.542,16.213,20.855,18.520,16.213,
19.235,18.519,14.621,20.857,8.957,14.002,20.826,25.373,19.522,7.896,
19.265,16.928,25.373,23.133,16.928,21.111,23.417,21.111,21.826,21.541,
18.579,22.147,16.928,23.161,18.548,21.542,12.316,18.550,16.279,23.133,
11.401,7.366,20.857,19.235,25.373,20.948,19.235,12.316,16.215,14.621,
25.373,24.103,20.857,20.826,25.373,16.928,25.373,19.235,23.847,16.928,
18.744,19.520,20.855,14.621,16.213,20.826,16.928,21.111,19.235,14.621,
19.235,19.235,23.847,20.826,21.828,20.826,23.161,11.599,14.908,23.847,
23.847,21.111,19.235,20.826,21.541,24.103,16.213,23.417,23.847,23.847,
21.826,23.417,23.847,19.235,25.373,17.215,19.235,16.213,14.621,13.907,
16.928,25.373,18.519,13.908,19.265,19.235,16.215,11.599,25.373,19.522,
20.826,16.213,25.373,21.826,19.235,18.550,25.373,21.113,16.928,13.908,
23.847,16.928,20.827,20.826,14.623,14.621,19.520,23.417,20.826,16.337,
21.828,22.147,14.621,16.928,23.847,12.316,18.520,18.520,14.621,21.111,
17.278,20.855,14.257,21.205,18.550,14.973,14.972,25.373,18.870,17.278,
19.520,20.826,23.133,23.417,13.906,16.213,20.826,19.843,13.908,25.373,
25.373,14.624,23.847,21.826,19.235,21.826,18.519,13.908,19.236,20.827,
14.621,16.213,23.847,19.235,19.520,21.572,25.373,20.827,25.373,18.805,
19.235,23.133,23.133,20.827,19.235,20.826,25.373,19.235,20.855,25.373,
21.826,18.550,16.213,23.847,14.621,21.113,24.103,16.928,18.519,21.826,
21.572,19.587,13.908,19.235,21.572,16.928,21.826,18.520,20.826,21.891,
23.847,4.125,19.520,23.133,19.235,18.522,19.557,14.621,20.827,18.519,
19.522,13.351,19.520,25.373,21.572,16.928,24.103,24.103,23.417,23.133,
17.965,21.111,20.857,23.847,23.161,23.133,16.213,16.213,20.857,18.519,
14.621,22.833,16.213,23.133,24.103,13.908,21.541,23.133,18.520,12.413,
18.520,23.847,18.519,15.805,17.536,25.373,16.928,16.215,23.133,14.623,
19.235,23.417,25.373,21.111,16.928,16.928,21.572,25.373,19.520,20.827,
