16.929,16.928,16.213,20.826,21.563,21.541,21.572,18.520,12.315,17.215,
15.658,10.008,5.248,21.563,7.649,16.694,17.964,25.373,17.044,9.425,
13.938,14.652,14.623,20.857,24.103,16.929,18.519,20.826,20.855,25.373,
18.519,16.213,13.445,19.587,23.161,21.826,19.841,14.621,23.133,19.235,
4.554,14.621,14.716,14.621,16.213,10.029,23.417,21.111,16.213,5.590,
16.243,18.550,18.520,25.373,24.103,11.142,16.928,20.857,23.847,21.826,
10.106,18.804,12.316,25.373,16.928,23.417,21.542,25.373,13.935,18.520,
10.104,11.401,21.541,23.161,21.572,24.103,14.716,23.133,15.658,18.519,
23.417,18.520,23.417,14.623,20.826,16.213,11.599,16.500,18.898,19.235,
16.928,16.213,23.161,17.564,11.697,24.103,18.520,24.103,16.928,13.906,
19.235,20.558,21.111,20.826,19.263,19.522,21.541,23.847,16.929,13.906,
11.601,23.847,14.623,21.541,23.847,21.542,19.235,25.373,20.857,22.577,
13.906,21.828,21.113,21.828,16.213,18.550,19.235,19.522,12.602,19.235,
19.521,16.929,16.213,19.267,14.621,17.216,23.417,16.928,14.621,19.522,
23.417,21.572,11.600,23.417,16.928,23.847,20.826,19.235,21.828,20.826,
23.847,18.520,25.373,21.541,20.826,21.542,16.928,16.928,19.235,25.373,
14.623,19.235,16.213,25.373,18.519,0.009,25.373,14.621,24.103,21.828,
14.972,23.847,25.373,24.103,7.986,17.278,22.577,5.749,17.278,17.279,
13.906,18.519,23.133,19.265,20.556,16.928,19.235,18.571,10.010,21.113,
21.541,23.417,12.316,25.373,22.833,25.373,23.161,21.111,19.235,17.739,
12.315,25.373,16.928,16.213,21.112,16.213,23.133,14.943,17.249,16.244,
24.103,23.161,25.373,18.520,17.344,19.520,16.928,21.826,12.316,19.300,
16.530,19.585,14.621,19.520,13.906,14.621,21.111,23.133,11.601,20.826,
20.826,25.373,24.103,25.373,20.857,23.133,21.111,25.373,13.906,23.417,
23.417,16.928,20.271,6.716,14.943,16.213,23.417,21.863,13.907,21.826,
20.271,16.213,25.373,13.906,23.133,15.432,23.161,16.213,19.841,16.213,
21.111,21.542,24.103,19.556,18.520,20.826,20.826,19.522,20.827,16.929,
21.541,13.972,18.520,18.519,16.213,11.198,19.235,19.235,18.520,23.133,
19.235,18.520,19.265,21.570,13.941,18.571,14.621,16.213,14.441,16.928,
21.541,13.908,13.906,13.906,23.847,16.213,25.373,19.841,19.359,20.826,
