18.550,16.929,21.572,19.235,17.309,18.901,19.521,12.315,21.572,19.265,
16.929,16.213,19.235,11.401,21.541,21.826,21.111,23.417,21.572,16.928,
14.621,21.826,19.520,23.417,21.826,14.002,19.235,25.373,25.373,14.908,
23.161,21.541,16.928,20.826,21.111,16.929,18.807,16.995,17.215,23.161,
25.373,16.213,21.111,14.623,13.906,23.133,10.136,3.388,0.000,10.394,
13.909,20.857,18.871,18.871,16.213,16.928,25.373,14.621,25.373,25.373,
18.519,16.213,22.147,23.847,16.213,14.623,20.827,16.960,20.826,16.928,
23.133,20.827,21.826,11.401,16.213,9.679,21.541,16.745,19.235,21.111,
16.928,23.417,23.847,19.293,18.520,20.826,25.373,12.315,9.293,22.147,
19.520,21.542,18.520,23.847,21.570,19.235,19.235,18.519,12.600,19.235,
14.004,25.373,20.826,23.847,19.235,23.417,16.215,16.213,21.572,20.855,
24.103,21.541,25.373,23.133,25.373,25.373,17.243,23.847,19.235,25.373,
14.621,21.113,19.522,21.542,19.553,18.519,21.541,19.522,21.828,20.826,
11.695,19.235,12.316,23.417,17.020,14.621,20.828,16.215,20.857,25.373,
16.929,23.417,14.621,23.847,19.235,14.623,21.111,18.550,16.928,16.929,
13.906,25.373,19.235,19.265,25.373,9.293,25.373,23.847,18.519,16.928,
16.928,16.369,25.373,16.928,23.847,16.213,23.847,18.519,21.826,20.826,
23.847,22.577,25.373,14.257,14.936,17.278,8.053,14.258,25.373,14.257,
21.113,21.111,21.113,21.111,23.133,16.215,19.263,20.826,16.213,21.113,
18.519,14.621,18.520,23.847,25.373,19.520,23.133,18.519,21.542,21.541,
21.113,21.542,14.621,18.520,19.521,14.154,25.373,25.373,24.103,0.000,
18.519,18.519,19.235,14.621,22.577,15.658,15.659,18.520,25.373,21.572,
1.483,4.682,3.216,25.373,20.620,23.847,23.417,3.093,23.417,20.857,
18.804,18.519,18.520,20.302,19.235,24.103,18.520,21.542,16.928,18.520,
23.847,18.614,14.958,21.826,25.373,18.936,16.928,23.847,18.520,25.373,
16.928,23.161,17.215,19.297,18.520,18.519,23.161,23.847,20.855,18.519,
18.520,19.235,19.235,18.519,20.826,18.519,17.964,19.265,23.133,19.265,
16.928,13.908,22.577,21.541,23.161,14.621,18.336,20.826,16.928,16.928,
14.621,16.928,25.373,18.080,24.103,18.520,21.826,22.833,19.235,16.215,
16.213,18.520,19.235,23.417,16.928,14.256,16.928,23.847,18.519,19.235,
