0.002,9.502,0.000,0.375,0.000,7.619,7.271,5.425,2.737,2.518,
12.549,6.909,0.413,0.975,0.260,0.043,1.486,7.688,0.000,0.134,
0.000,10.842,9.788,0.001,10.390,5.186,0.134,11.572,6.431,4.120,
14.313,16.553,0.033,0.001,9.958,5.413,4.827,7.215,10.249,2.303,
5.893,13.367,4.006,6.417,0.001,8.550,5.412,3.442,1.390,0.001,
0.001,15.939,0.002,12.057,3.841,15.519,5.418,5.766,2.200,5.115,
0.002,18.573,4.921,0.574,5.987,0.032,13.883,0.005,0.000,1.170,
0.005,9.142,2.914,16.747,13.070,12.904,3.477,0.257,7.651,10.537,
10.709,8.122,5.542,0.003,1.133,2.708,0.008,7.162,2.376,0.001,
3.365,7.467,3.112,0.097,7.918,9.533,4.764,0.008,4.045,10.284,
0.098,0.123,3.206,0.001,13.352,3.730,10.482,8.405,0.007,0.001,
0.066,8.811,0.000,8.707,4.480,20.036,3.338,0.004,0.007,3.266,
0.001,0.004,14.854,0.924,6.812,4.282,0.000,13.756,1.961,0.201,
3.520,0.030,4.347,12.037,0.002,6.513,10.829,0.000,0.163,10.795,
7.545,2.170,13.756,0.004,2.979,0.446,4.129,0.002,6.718,3.457,
8.675,3.043,6.956,0.000,0.032,0.001,0.008,5.140,4.202,4.562,
0.096,1.066,2.360,0.554,1.484,0.031,3.405,13.765,6.385,4.761,
0.000,15.168,3.557,2.665,0.166,15.796,0.009,1.418,6.367,0.002,
7.453,4.642,10.446,0.101,0.000,0.002,8.315,12.128,0.000,0.000,
2.449,2.217,2.755,3.726,1.136,1.450,17.137,15.539,0.000,0.822,
0.000,3.916,12.384,0.001,0.000,14.013,4.110,2.522,15.181,4.364,
0.447,0.260,6.283,0.002,0.001,9.212,10.245,0.000,0.031,12.183,
8.552,8.199,1.448,5.113,5.274,5.873,3.405,0.001,8.532,3.473,
0.001,0.097,8.031,0.000,10.298,11.615,3.664,8.472,1.193,0.000,
9.156,0.003,0.128,0.158,0.000,0.667,0.001,1.615,18.252,1.420,
0.191,4.839,11.223,11.554,0.480,1.854,12.554,7.188,0.003,13.272,
0.128,12.812,0.000,0.002,5.472,1.066,1.940,5.920,3.300,1.703,
14.505,7.703,0.735,0.193,1.068,9.454,6.446,13.204,12.717,7.128,
9.607,0.001,4.763,1.821,3.470,4.355,2.248,10.428,10.062,3.697,
10.079,7.947,0.101,22.577,0.000,0.000,11.088,8.943,8.332,10.868,
