0.131,0.979,5.226,0.004,0.161,9.582,0.000,0.230,5.640,9.475,
5.936,1.945,6.543,12.320,7.720,0.165,6.715,8.649,4.031,12.035,
1.549,13.926,1.323,0.003,12.761,0.073,6.006,13.265,1.292,0.041,
20.592,17.496,15.658,0.786,6.549,6.176,2.678,5.834,13.590,6.306,
3.345,0.037,13.992,5.462,7.197,4.539,10.927,3.912,6.624,4.441,
9.422,16.523,7.299,14.084,9.594,15.234,11.606,7.096,3.015,14.452,
6.978,3.187,12.519,13.439,5.544,11.725,15.867,4.761,5.322,11.395,
5.658,8.435,0.170,17.761,5.387,5.449,7.626,0.736,6.963,4.793,
11.670,8.552,9.839,5.395,7.373,6.563,4.211,15.805,7.122,3.300,
5.750,4.796,6.647,9.155,13.440,8.899,7.087,5.481,6.262,4.631,
12.200,9.774,1.845,0.000,20.272,14.578,20.036,3.088,0.705,12.057,
4.450,7.789,5.403,7.163,0.000,20.293,1.914,1.198,0.315,4.858,
1.847,3.547,15.181,11.565,6.812,13.148,0.811,15.027,18.766,14.219,
14.803,3.409,4.009,8.579,0.006,2.102,18.336,13.413,12.547,11.164,
8.225,7.469,13.058,1.800,9.536,3.814,0.783,7.325,6.551,2.335,
15.181,17.739,6.702,0.008,1.545,13.860,14.906,19.330,12.321,12.921,
0.389,6.199,5.672,14.806,0.319,7.581,5.606,6.822,17.496,0.481,
0.167,20.015,0.294,2.558,0.801,22.577,1.510,5.233,23.847,3.822,
9.410,5.646,11.767,4.068,1.104,13.439,1.550,4.495,1.562,1.915,
5.559,23.847,3.792,0.005,0.002,0.229,2.033,7.325,3.723,1.133,
6.353,8.623,7.597,5.483,8.123,7.565,14.248,0.162,9.284,13.706,
12.861,9.504,0.102,5.431,0.265,0.009,19.001,5.086,3.088,5.038,
16.881,13.112,1.021,0.042,16.424,0.294,0.816,1.962,9.126,0.695,
1.424,0.098,17.964,0.289,6.695,6.772,0.005,16.817,2.901,0.226,
12.470,6.035,9.546,0.003,0.551,0.063,2.140,6.812,18.252,2.233,
0.261,6.087,7.516,9.839,9.677,3.962,8.681,6.842,3.454,11.142,
6.469,6.859,10.361,9.481,9.729,17.630,8.054,0.001,8.664,10.361,
19.523,1.582,0.884,8.343,17.046,18.253,1.772,12.283,0.195,6.241,
8.037,0.158,4.795,5.888,10.314,0.003,2.248,11.708,16.042,3.139,
12.036,7.918,15.059,7.146,4.256,9.391,13.840,9.009,6.082,16.788,
