21.113,21.542,20.855,18.808,21.891,23.161,13.906,25.373,13.906,25.373,
25.373,21.826,21.634,21.826,20.827,19.235,23.847,23.847,18.548,18.520,
21.570,14.318,18.809,12.345,25.373,16.243,16.958,17.054,16.241,16.593,
17.252,11.887,14.907,25.373,16.243,19.265,10.295,10.996,20.191,23.847,
17.213,13.382,21.826,21.891,17.249,23.161,19.235,25.373,25.373,23.847,
19.520,21.113,18.804,12.167,19.522,16.498,18.807,21.828,23.133,21.826,
21.113,14.908,21.570,5.457,25.373,15.943,21.570,0.816,4.742,19.265,
10.453,12.044,16.658,9.276,12.446,21.891,21.891,17.372,21.891,9.353,
23.847,23.847,16.928,21.541,16.956,25.373,24.103,16.928,21.541,19.263,
19.235,24.103,21.113,23.847,17.215,25.373,19.520,18.571,21.826,25.373,
14.652,14.388,18.804,21.542,16.959,11.631,25.373,20.857,19.265,23.847,
20.272,18.252,18.520,13.352,20.302,23.417,19.235,19.587,19.841,19.556,
11.449,6.736,17.280,18.519,21.826,0.566,13.352,13.906,0.097,25.373,
23.133,25.373,23.847,16.213,23.133,14.651,25.373,18.548,21.572,19.235,
19.300,23.847,16.928,11.630,14.622,20.826,12.346,17.215,18.804,19.587,
18.519,21.826,21.541,16.498,24.103,13.906,14.621,23.417,10.295,21.112,
19.585,12.725,21.563,20.827,9.643,20.827,20.558,11.950,10.391,23.417,
14.906,21.863,23.417,19.264,17.249,21.572,16.498,24.103,24.103,23.161,
23.161,21.826,13.906,21.111,21.826,14.621,17.215,17.213,20.826,25.373,
23.847,19.520,24.103,18.804,18.807,23.417,2.660,19.842,14.910,25.373,
7.702,23.161,7.702,19.235,11.600,16.928,16.213,21.542,4.680,21.891,
18.550,14.908,14.650,23.847,14.650,24.103,14.682,25.373,23.133,25.373,
15.945,17.215,11.887,25.373,16.500,23.417,21.826,23.417,23.417,18.807,
15.000,11.890,14.672,21.113,18.549,19.522,20.855,21.828,23.417,23.847,
16.563,14.906,19.235,16.564,19.520,23.417,18.870,11.950,12.667,16.564,
25.373,18.807,17.215,20.857,21.826,21.112,20.826,20.855,20.857,23.417,
14.287,23.847,14.193,23.417,11.363,21.826,19.842,19.235,19.521,16.213,
18.520,0.782,18.551,16.928,23.133,14.622,16.213,21.111,17.213,10.008,
21.863,19.522,19.520,17.215,19.235,17.964,21.828,18.286,23.417,16.500,
23.417,19.235,12.315,21.542,14.908,14.621,21.111,12.315,23.847,25.373,
