23.417,18.520,19.843,23.417,23.847,19.236,19.522,23.847,12.315,17.213,
16.956,14.906,9.321,23.847,19.235,14.650,19.263,24.103,19.556,20.826,
19.265,23.161,21.111,14.908,25.373,23.161,19.263,11.599,21.113,23.417,
14.907,12.601,7.277,20.827,23.417,21.828,19.587,14.193,21.863,12.666,
15.066,16.243,23.417,9.293,19.265,23.417,23.161,16.499,10.452,17.534,
16.500,16.213,21.826,25.373,24.103,18.807,12.602,21.113,23.847,21.826,
1.387,12.315,10.644,25.373,18.804,21.891,19.031,25.373,9.580,20.015,
6.986,22.833,21.542,23.161,19.524,24.103,23.161,23.133,17.278,16.213,
25.373,16.213,23.417,20.855,18.614,21.570,16.213,20.826,20.855,19.235,
13.402,10.358,19.934,16.723,18.252,17.998,18.249,25.373,14.622,8.402,
13.380,19.551,18.836,18.520,5.395,19.520,21.542,23.847,23.417,7.109,
19.520,21.828,17.250,17.245,22.577,21.570,19.520,25.373,21.113,21.828,
10.358,21.828,20.857,21.828,11.599,16.213,14.908,18.807,20.826,19.235,
21.826,23.133,15.943,21.572,4.510,14.622,18.550,12.316,15.228,2.850,
10.362,20.556,7.732,23.417,5.489,23.847,20.826,19.235,21.826,20.827,
23.847,17.011,25.373,19.521,16.265,19.288,12.045,19.841,20.592,25.373,
4.478,15.943,12.921,25.373,18.519,3.122,22.147,9.579,19.678,24.103,
14.906,24.103,25.373,24.103,21.112,12.666,24.103,15.688,10.359,17.247,
16.928,14.191,22.147,19.522,21.826,18.520,12.600,19.841,18.807,21.111,
20.826,23.417,17.534,25.373,22.833,23.417,23.161,21.111,19.235,19.265,
14.622,25.373,14.622,17.215,23.133,16.213,21.177,19.522,0.067,13.907,
23.847,23.161,25.373,21.570,20.857,18.804,18.548,16.213,12.600,18.804,
18.804,14.909,7.988,19.520,16.500,17.215,21.111,21.111,12.602,21.111,
21.111,23.417,24.103,25.373,21.113,22.147,16.243,25.373,14.650,23.417,
22.147,15.979,17.731,0.070,16.928,17.993,22.147,21.863,20.272,20.556,
19.263,16.498,25.373,14.622,21.113,18.807,23.417,11.887,19.584,14.194,
19.841,21.542,23.847,18.807,19.585,20.827,18.806,13.907,20.827,14.193,
17.279,23.847,21.542,19.235,14.622,25.373,6.716,18.520,23.847,20.827,
13.999,15.033,19.522,21.826,25.373,16.500,11.917,16.988,18.804,11.887,
14.625,17.215,14.908,14.908,23.847,14.621,25.373,18.249,21.828,20.855,
