23.847,5.714,21.828,25.373,21.563,14.193,21.570,16.247,20.855,18.550,
19.520,25.373,0.001,21.113,20.826,23.847,24.103,11.979,19.522,16.213,
19.235,25.373,15.001,14.315,11.886,21.891,19.616,16.956,18.314,19.616,
16.075,0.000,8.052,21.113,15.948,21.541,0.000,24.103,21.891,5.030,
16.928,15.000,18.519,11.921,2.376,18.519,11.601,17.536,25.373,9.293,
23.417,25.373,6.462,23.847,5.682,17.215,0.030,19.520,18.807,23.417,
25.373,18.804,21.891,21.541,23.847,25.373,20.826,21.572,20.300,14.944,
14.943,17.250,21.826,15.945,19.522,18.804,1.066,19.584,17.278,25.373,
23.417,24.103,12.460,3.088,19.520,23.161,16.213,16.959,23.847,21.142,
5.721,20.620,19.235,22.577,22.577,22.577,23.847,12.664,7.703,21.891,
7.080,9.592,16.956,13.937,11.722,21.113,10.036,11.599,18.580,23.161,
21.541,14.910,25.373,17.246,24.103,24.103,22.147,14.621,21.863,19.556,
13.906,6.095,21.541,19.522,25.373,21.113,19.520,20.272,24.103,11.950,
20.558,24.103,7.992,4.967,16.498,21.826,19.263,19.288,25.373,17.303,
9.322,22.147,19.520,21.826,25.373,23.161,0.001,19.520,21.142,17.600,
16.723,21.111,18.550,25.373,18.519,25.373,6.438,24.103,21.112,23.417,
22.147,14.650,24.103,20.827,16.213,21.142,4.679,25.373,13.935,5.928,
14.285,19.521,18.614,3.182,23.847,20.300,11.074,16.695,23.161,23.417,
20.558,23.133,14.650,24.103,7.275,25.373,16.961,18.836,22.833,16.959,
11.979,10.737,19.235,14.388,14.191,13.044,19.614,15.030,23.133,17.213,
16.438,11.982,20.336,21.828,20.272,12.113,7.303,7.702,16.530,15.289,
23.133,12.343,3.210,17.914,15.780,7.858,18.548,10.518,22.577,18.548,
10.279,17.914,14.908,23.417,25.373,19.155,16.133,21.826,16.500,15.258,
12.473,14.906,19.265,16.530,10.575,25.373,4.315,21.570,13.936,21.828,
7.337,14.257,11.602,15.658,16.498,14.001,14.411,8.766,8.023,0.002,
17.247,6.035,0.001,24.103,4.967,12.602,14.195,21.542,25.373,7.275,
11.888,17.215,5.680,3.379,25.373,21.111,21.113,20.556,23.417,14.622,
7.337,19.616,5.840,25.373,5.030,23.417,12.441,21.863,10.683,15.103,
15.943,19.841,17.278,22.577,11.884,21.563,15.943,25.373,15.945,21.891,
24.103,0.035,24.103,19.235,14.908,4.966,19.520,16.501,7.989,22.147,
